City,Address,Bedrooms,Bathrooms,Province,Population,Median_Family_Income,Type,Garage,Year_Built,Lot_Area,SqFt,Price
Saskatoon,212C-3302 33rd STREET W,3,1,Saskatchewan,266141,89000.0,House,,,,,129900.0
Saskatoon,2327 St Andrews AVENUE,2,2,Saskatchewan,266141,89000.0,House,,,,,184900.0
Saskatoon,306-2221 Adelaide STREET E,2,2,Saskatchewan,266141,89000.0,House,,,,,305000.0
Saskatoon,106-1035 Moss AVENUE,2,2,Saskatchewan,266141,89000.0,House,,,,,349900.0
Saskatoon,405-2221 Adelaide STREET,2,2,Saskatchewan,266141,89000.0,House,,,,,284900.0
Saskatoon,168 Newton WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,536900.0
Saskatoon,702-637 University DRIVE,2,2,Saskatchewan,266141,89000.0,House,,,,,1599900.0
Saskatoon,205-3220 11th STREET W,3,3,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,2308 Albert AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,579900.0
Saskatoon,278 Meighen CRESCENT,3,1,Saskatchewan,266141,89000.0,House,,,,,299000.0
Saskatoon,1907 Wilson CRESCENT,5,3,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,361-620 Cornish ROAD,2,1,Saskatchewan,266141,89000.0,House,,,,,210000.0
Saskatoon,727 Hargreaves CRESCENT,5,4,Saskatchewan,266141,89000.0,House,,,,,534900.0
Saskatoon,258 Beechmont CRESCENT,5,3,Saskatchewan,266141,89000.0,House,,,,,539900.0
Saskatoon,1206 Moss AVENUE,3,2,Saskatchewan,266141,89000.0,House,,,,,364900.0
Saskatoon,441 Vancouver AVENUE N,3,2,Saskatchewan,266141,89000.0,House,,,,,264900.0
Saskatoon,467 Keith TURN,3,3,Saskatchewan,266141,89000.0,House,,,,,484900.0
Saskatoon,402 Albert AVENUE,4,4,Saskatchewan,266141,89000.0,House,,,,,1085000.0
Saskatoon,108B-309 Cree CRESCENT,2,1,Saskatchewan,266141,89000.0,House,,,,,164000.0
Saskatoon,1042 Brighton GATE,3,3,Saskatchewan,266141,89000.0,House,,,,,427900.0
Saskatoon,4038 33rd STREET W,3,3,Saskatchewan,266141,89000.0,House,,,,,419900.0
Saskatoon,636 Braeside VIEW,3,3,Saskatchewan,266141,89000.0,House,,,,,619900.0
Saskatoon,902 Gray AVENUE,2,1,Saskatchewan,266141,89000.0,House,,,,,189900.0
Saskatoon,422 Shepherd BAY,5,4,Saskatchewan,266141,89000.0,House,,,,,699000.0
Saskatoon,1213 1st AVENUE,2,1,Saskatchewan,266141,89000.0,House,,,,,147500.0
Saskatoon,91-219 Grant STREET,3,2,Saskatchewan,266141,89000.0,House,,,,,52900.0
Saskatoon,1-1128 McKercher DRIVE,4,3,Saskatchewan,266141,89000.0,House,,,,,268000.0
Saskatoon,375 Aniskotaw BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,205 9th STREET E,5,2,Saskatchewan,266141,89000.0,House,,,,,369900.0
Saskatoon,322 W AVENUE N,5,3,Saskatchewan,266141,89000.0,House,,,,,319900.0
Saskatoon,818 Kloppenburg COURT,5,3,Saskatchewan,266141,89000.0,House,,,,,739900.0
Saskatoon,218 Lloyd CRESCENT,4,1,Saskatchewan,266141,89000.0,House,,,,,309900.0
Saskatoon,1331 9th STREET E,5,4,Saskatchewan,266141,89000.0,House,,,,,649900.0
Saskatoon,507 AE Adams CRESCENT,3,3,Saskatchewan,266141,89000.0,House,,,,,459900.0
Saskatoon,712-550 4th AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,329900.0
Saskatoon,811 Sauer LANE,4,4,Saskatchewan,266141,89000.0,House,,,,,699988.0
Saskatoon,518 5th STREET E,2,1,Saskatchewan,266141,89000.0,House,,,,,279900.0
Saskatoon,55 Grosvenor CRESCENT,5,3,Saskatchewan,266141,89000.0,House,,,,,460000.0
Saskatoon,355 Adolph CRESCENT,4,4,Saskatchewan,266141,89000.0,House,,,,,424900.0
Saskatoon,218-230 Slimmon ROAD,2,2,Saskatchewan,266141,89000.0,House,,,,,235000.0
Saskatoon,2008-1015 Patrick CRESCENT,2,1,Saskatchewan,266141,89000.0,House,,,,,214900.0
Saskatoon,305-520 3rd AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,275000.0
Saskatoon,929 Weldon AVENUE,3,1,Saskatchewan,266141,89000.0,House,,,,,240000.0
Saskatoon,207-250 Pinehouse PLACE,2,1,Saskatchewan,266141,89000.0,House,,,,,149900.0
Saskatoon,231 Sauer CRESCENT,5,4,Saskatchewan,266141,89000.0,House,,,,,799000.0
Saskatoon,106-670 Kenderdine ROAD,3,2,Saskatchewan,266141,89000.0,House,,,,,244900.0
Saskatoon,714A Victoria AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,369900.0
Saskatoon,2124 Broadway AVENUE,4,4,Saskatchewan,266141,89000.0,House,,,,,529900.0
Saskatoon,47 Dragan CRESCENT,5,4,Saskatchewan,266141,89000.0,House,,,,,499900.0
Saskatoon,134 Leskiw LANE,3,3,Saskatchewan,266141,89000.0,House,,,,,446900.0
Saskatoon,213-1735 McKercher DRIVE,2,2,Saskatchewan,266141,89000.0,House,,,,,259900.0
Saskatoon,309 McMaster CRESCENT,3,2,Saskatchewan,266141,89000.0,House,,,,,289900.0
Saskatoon,202 L AVENUE S,3,2,Saskatchewan,266141,89000.0,House,,,,,369900.0
Saskatoon,131 E AVENUE S,4,3,Saskatchewan,266141,89000.0,House,,,,,269900.0
Saskatoon,2350 Easthill,4,3,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,1204-320 5th AVENUE N,1,1,Saskatchewan,266141,89000.0,House,,,,,369900.0
Saskatoon,1817-1815 C AVENUE N,5,2,Saskatchewan,266141,89000.0,House,,,,,139000.0
Saskatoon,167 Keith WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,349900.0
Saskatoon,139 Laurentian DRIVE,4,2,Saskatchewan,266141,89000.0,House,,,,,584900.0
Saskatoon,827 S AVENUE N,2,1,Saskatchewan,266141,89000.0,House,,,,,364900.0
Saskatoon,229-404 C AVENUE S,2,2,Saskatchewan,266141,89000.0,House,,,,,224900.0
Saskatoon,1404 Empress AVENUE,4,4,Saskatchewan,266141,89000.0,House,,,,,799000.0
Saskatoon,304-305 Kingsmere BOULEVARD,2,1,Saskatchewan,266141,89000.0,House,,,,,139900.0
Saskatoon,1403-315 5th AVENUE N,2,3,Saskatchewan,266141,89000.0,House,,,,,365000.0
Saskatoon,1804-315 5th AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,209900.0
Saskatoon,303-215 Tait PLACE,2,1,Saskatchewan,266141,89000.0,House,,,,,135000.0
Saskatoon,315 Ells CRESCENT,3,3,Saskatchewan,266141,89000.0,House,,,,,539900.0
Saskatoon,243 Dagnone LANE,3,4,Saskatchewan,266141,89000.0,House,,,,,604900.0
Saskatoon,3416 Dieppe STREET,5,3,Saskatchewan,266141,89000.0,House,,,,,639900.0
Saskatoon,127 Doran WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,529900.0
Saskatoon,1119 9th STREET E,3,3,Saskatchewan,266141,89000.0,House,,,,,729900.0
Saskatoon,1117 Elevator ROAD,3,1,Saskatchewan,266141,89000.0,House,,,,,350000.0
Saskatoon,320 D AVENUE S,4,1,Saskatchewan,266141,89000.0,House,,,,,239900.0
Saskatoon,208-225 Maningas BEND,2,2,Saskatchewan,266141,89000.0,House,,,,,265000.0
Saskatoon,326 Chelsom MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,549900.0
Saskatoon,1511-425 115th STREET E,2,1,Saskatchewan,266141,89000.0,House,,,,,156000.0
Saskatoon,333 Chelsom MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,624900.0
Saskatoon,708-902 Spadina CRESCENT E,2,2,Saskatchewan,266141,89000.0,House,,,,,699900.0
Saskatoon,301 Chelsom MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,549900.0
Saskatoon,340 5th STREET E,3,2,Saskatchewan,266141,89000.0,House,,,,,449900.0
Saskatoon,502 Sturgeon DRIVE,5,3,Saskatchewan,266141,89000.0,House,,,,,1500000.0
Saskatoon,606 Forsyth CRESCENT,6,4,Saskatchewan,266141,89000.0,House,,,,,619000.0
Saskatoon,803 I AVENUE N,3,1,Saskatchewan,266141,89000.0,House,,,,,214900.0
Saskatoon,763 Delainey COURT,3,3,Saskatchewan,266141,89000.0,House,,,,,609900.0
Saskatoon,31-502 Rempel MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,369900.0
Saskatoon,106B 5th STREET S,5,4,Saskatchewan,266141,89000.0,House,,,,,479900.0
Saskatoon,143 Schmeiser LANE,3,2,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,827 Bentley MANOR,5,5,Saskatchewan,266141,89000.0,House,,,,,629900.0
Saskatoon,304-521 Main STREET,2,2,Saskatchewan,266141,89000.0,House,,,,,264900.0
Saskatoon,142 Tucker CRESCENT,5,5,Saskatchewan,266141,89000.0,House,,,,,609900.0
Saskatoon,1004 K AVENUE N,5,4,Saskatchewan,266141,89000.0,House,,,,,344900.0
Saskatoon,103 Waters CRESCENT,5,4,Saskatchewan,266141,89000.0,House,,,,,629900.0
Saskatoon,1115 9th STREET E,4,1,Saskatchewan,266141,89000.0,House,,,,,419900.0
Saskatoon,817 Wilson CRESCENT,3,2,Saskatchewan,266141,89000.0,House,,,,,379900.0
Saskatoon,603 Briarvale TERRACE,5,3,Saskatchewan,266141,89000.0,House,,,,,499900.0
Saskatoon,214-142 Pawlychenko LANE,2,2,Saskatchewan,266141,89000.0,House,,,,,319900.0
Saskatoon,114 Pezer CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,569900.0
Saskatoon,734 5th AVENUE N,3,2,Saskatchewan,266141,89000.0,House,,,,,359900.0
Saskatoon,302 Taskamanwa STREET,5,4,Saskatchewan,266141,89000.0,House,,,,,659900.0
Saskatoon,1217 12th STREET E,4,2,Saskatchewan,266141,89000.0,House,,,,,329900.0
Saskatoon,608 Baltzan BOULEVARD,2,1,Saskatchewan,266141,89000.0,House,,,,,224900.0
Saskatoon,1701-315 5th AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,299900.0
Saskatoon,535 J AVENUE N,2,3,Saskatchewan,266141,89000.0,House,,,,,295000.0
Saskatoon,8-601 Lansdowne AVENUE,1,1,Saskatchewan,266141,89000.0,House,,,,,162500.0
Saskatoon,50 Cartier CRESCENT,3,1,Saskatchewan,266141,89000.0,House,,,,,234999.0
Saskatoon,407 Delainey ROAD,3,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,1131 EMMELINE BAY,4,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,15-104 104th STREET,1,1,Saskatchewan,266141,89000.0,House,,,,,114900.0
Saskatoon,102-427 TAIT COURT,2,1,Saskatchewan,266141,89000.0,House,,,,,159900.0
Saskatoon,455 Woolf BEND,5,5,Saskatchewan,266141,89000.0,House,,,,,973000.0
Saskatoon,1107 Emmeline BAY,3,4,Saskatchewan,266141,89000.0,House,,,,,594900.0
Saskatoon,303 311 Tait CRESCENT,2,1,Saskatchewan,266141,89000.0,House,,,,,99900.0
Saskatoon,203-490 2nd AVENUE S,1,1,Saskatchewan,266141,89000.0,House,,,,,374900.0
Saskatoon,302 Pohorecky STREET,5,3,Saskatchewan,266141,89000.0,House,,,,,675000.0
Saskatoon,220-404 C AVENUE S,1,1,Saskatchewan,266141,89000.0,House,,,,,219000.0
Saskatoon,138 Kenaschuk CRESCENT,4,4,Saskatchewan,266141,89000.0,House,,,,,639900.0
Saskatoon,110 Chan CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,499900.0
Saskatoon,315 Charlebois CRESCENT,5,3,Saskatchewan,266141,89000.0,House,,,,,389900.0
Saskatoon,557 Fisher CRESCENT,2,3,Saskatchewan,266141,89000.0,House,,,,,319900.0
Saskatoon,425 G AVENUE S,4,1,Saskatchewan,266141,89000.0,House,,,,,169900.0
Saskatoon,214 Hunt ROAD,3,3,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,507 Marlatte LANE,3,3,Saskatchewan,266141,89000.0,House,,,,,456000.0
Saskatoon,113-502 Perehudoff CRESCENT E,2,2,Saskatchewan,266141,89000.0,House,,,,,319900.0
Saskatoon,301-610 Hilliard STREET W,2,1,Saskatchewan,266141,89000.0,House,,,,,199900.0
Saskatoon,435 Delainey ROAD,3,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,1149 M AVENUE S,3,4,Saskatchewan,266141,89000.0,House,,,,,439900.0
Saskatoon,1332 10th STREET E,4,3,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,110 Wright CRESCENT,3,2,Saskatchewan,266141,89000.0,House,,,,,729900.0
Saskatoon,908 Saskatchewan CRESCENT E,4,3,Saskatchewan,266141,89000.0,House,,,,,3699900.0
Saskatoon,314 Chelsom MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,594900.0
Saskatoon,413 Germain MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,519900.0
Saskatoon,2218 Coy AVENUE,4,4,Saskatchewan,266141,89000.0,House,,,,,519900.0
Saskatoon,506 Delayen CRESCENT,5,4,Saskatchewan,266141,89000.0,House,,,,,439900.0
Saskatoon,112-3011 McClocklin ROAD,2,1,Saskatchewan,266141,89000.0,House,,,,,190000.0
Saskatoon,330 I AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,339900.0
Saskatoon,426 Delaronde ROAD,5,4,Saskatchewan,266141,89000.0,House,,,,,499900.0
Saskatoon,505-315 5th AVENUE,2,2,Saskatchewan,266141,89000.0,House,,,,,259900.0
Saskatoon,932 Feheregyhazi BOULEVARD,3,3,Saskatchewan,266141,89000.0,House,,,,,659900.0
Saskatoon,272 Thakur STREET,5,4,Saskatchewan,266141,89000.0,House,,,,,619900.0
Saskatoon,1408A Main STREET,5,4,Saskatchewan,266141,89000.0,House,,,,,569900.0
Saskatoon,39-3415 Calder CRESCENT,2,3,Saskatchewan,266141,89000.0,House,,,,,389900.0
Saskatoon,18 Degeer CRESCENT,3,2,Saskatchewan,266141,89000.0,House,,,,,579900.0
Saskatoon,212-303 Pinehouse DRIVE,2,2,Saskatchewan,266141,89000.0,House,,,,,264900.0
Saskatoon,2816 7th STREET E,8,4,Saskatchewan,266141,89000.0,House,,,,,499000.0
Saskatoon,47-203 Herold TERRACE,3,2,Saskatchewan,266141,89000.0,House,,,,,231900.0
Saskatoon,1331 Temperance STREET,4,4,Saskatchewan,266141,89000.0,House,,,,,795000.0
Saskatoon,142 Botting BAY,4,3,Saskatchewan,266141,89000.0,House,,,,,555000.0
Saskatoon,1521 Ewart AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,579900.0
Saskatoon,1-209 Camponi PLACE,4,2,Saskatchewan,266141,89000.0,House,,,,,149900.0
Saskatoon,43-15 Assiniboine DRIVE,2,1,Saskatchewan,266141,89000.0,House,,,,,154900.0
Saskatoon,203-208 Saskatchewan CRESCENT E,1,1,Saskatchewan,266141,89000.0,House,,,,,174900.0
Saskatoon,308-115 Keevil CRESCENT,2,2,Saskatchewan,266141,89000.0,House,,,,,289000.0
Saskatoon,1237 Crescent BOULEVARD,3,2,Saskatchewan,266141,89000.0,House,,,,,369500.0
Saskatoon,2105 Spadina CRESCENT E,4,3,Saskatchewan,266141,89000.0,House,,,,,579900.0
Saskatoon,223-3220 11th STREET W,3,3,Saskatchewan,266141,89000.0,House,,,,,389900.0
Saskatoon,221-3220 11th STREET W,3,3,Saskatchewan,266141,89000.0,House,,,,,384900.0
Saskatoon,1115 Evergreen BOULEVARD,6,4,Saskatchewan,266141,89000.0,House,,,,,725000.0
Saskatoon,2412 33rd STREET W,5,2,Saskatchewan,266141,89000.0,House,,,,,329900.0
Saskatoon,103 A&B Sparling CRESCENT,8,3,Saskatchewan,266141,89000.0,House,,,,,519900.0
Saskatoon,116 S AVENUE S,3,2,Saskatchewan,266141,89000.0,House,,,,,159900.0
Saskatoon,1423 23RD STREET W,5,3,Saskatchewan,266141,89000.0,House,,,,,269900.0
Saskatoon,2546 Eastview,5,2,Saskatchewan,266141,89000.0,House,,,,,368500.0
Saskatoon,309 545 Hassard CLOSE,2,2,Saskatchewan,266141,89000.0,House,,,,,219900.0
Saskatoon,1306 6th AVENUE N,3,2,Saskatchewan,266141,89000.0,House,,,,,339900.0
Saskatoon,213-412 Willowgrove SQUARE,1,1,Saskatchewan,266141,89000.0,House,,,,,190000.0
Saskatoon,1309 9th STREET E,5,2,Saskatchewan,266141,89000.0,House,,,,,439900.0
Saskatoon,918 laycoe CRESCENT,6,3,Saskatchewan,266141,89000.0,House,,,,,499900.0
Saskatoon,329 J AVENUE S,4,1,Saskatchewan,266141,89000.0,House,,,,,124900.0
Saskatoon,1808-320 5th AVENUE N,2,1,Saskatchewan,266141,89000.0,House,,,,,160000.0
Saskatoon,234 Q AVENUE N,3,3,Saskatchewan,266141,89000.0,House,,,,,249900.0
Saskatoon,934 Braeside PLACE,4,4,Saskatchewan,266141,89000.0,House,,,,,849900.0
Saskatoon,2835 Rosewood DRIVE,3,3,Saskatchewan,266141,89000.0,House,,,,,419900.0
Saskatoon,2831 Rosewood DRIVE,3,3,Saskatchewan,266141,89000.0,House,,,,,457900.0
Saskatoon,2811 Rosewood DRIVE,3,3,Saskatchewan,266141,89000.0,House,,,,,429900.0
Saskatoon,207 STEIGER CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,489900.0
Saskatoon,106 Taube AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,429900.0
Saskatoon,102 Taube AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,459900.0
Saskatoon,507 Duke STREET,3,2,Saskatchewan,266141,89000.0,House,,,,,359900.0
Saskatoon,507 Kalra STREET,5,3,Saskatchewan,266141,89000.0,House,,,,,649900.0
Saskatoon,455 S AVENUE S,0,0,Saskatchewan,266141,89000.0,House,,,,,67900.0
Saskatoon,156 Rosewood BOULEVARD E,4,3,Saskatchewan,266141,89000.0,House,,,,,449900.0
Saskatoon,618 Sumner LANE,4,3,Saskatchewan,266141,89000.0,House,,,,,439900.0
Saskatoon,208-615 Perehudoff CRESCENT E,2,1,Saskatchewan,266141,89000.0,House,,,,,224900.0
Saskatoon,414 La Loche PLACE,4,3,Saskatchewan,266141,89000.0,House,,,,,437000.0
Saskatoon,101 28th STREET W,5,2,Saskatchewan,266141,89000.0,House,,,,,175000.0
Saskatoon,668 University DRIVE,4,3,Saskatchewan,266141,89000.0,House,,,,,739900.0
Saskatoon,501-211 D AVENUE N,2,2,Saskatchewan,266141,89000.0,House,,,,,689900.0
Saskatoon,305-934 Heritage VIEW,2,2,Saskatchewan,266141,89000.0,House,,,,,284900.0
Saskatoon,208 Woolf PLACE,3,3,Saskatchewan,266141,89000.0,House,,,,,714900.0
Saskatoon,351 Arscott CRESCENT,6,4,Saskatchewan,266141,89000.0,House,,,,,1175000.0
Saskatoon,118 3rd STREET E,4,4,Saskatchewan,266141,89000.0,House,,,,,549900.0
Saskatoon,214 S AVENUE S,8,4,Saskatchewan,266141,89000.0,House,,,,,490000.0
Saskatoon,127 M AVENUE S,3,0,Saskatchewan,266141,89000.0,House,,,,,65000.0
Saskatoon,360 Barrett STREET,3,3,Saskatchewan,266141,89000.0,House,,,,,539600.0
Saskatoon,212-545 Hassard CLOSE,2,2,Saskatchewan,266141,89000.0,House,,,,,219900.0
Saskatoon,1643 Alexandra AVENUE,4,3,Saskatchewan,266141,89000.0,House,,,,,469900.0
Saskatoon,307 Dziadyk BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,333-331 Coppermine CRESCENT,8,3,Saskatchewan,266141,89000.0,House,,,,,539900.0
Saskatoon,227 Pohorecky STREET,3,3,Saskatchewan,266141,89000.0,House,,,,,639900.0
Saskatoon,519 Keith TURN,3,3,Saskatchewan,266141,89000.0,House,,,,,589900.0
Saskatoon,315 Dziadyk BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,624900.0
Saskatoon,150 Keith WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,649900.0
Saskatoon,114 Leskiw LANE,3,3,Saskatchewan,266141,89000.0,House,,,,,446900.0
Saskatoon,364 Barrett STREET,3,3,Saskatchewan,266141,89000.0,House,,,,,569900.0
Saskatoon,683 Underhill ROAD,3,3,Saskatchewan,266141,89000.0,House,,,,,634900.0
Saskatoon,310-706 Confederation DRIVE,2,2,Saskatchewan,266141,89000.0,House,,,,,159900.0
Saskatoon,382 Greenfield TERRACE,4,5,Saskatchewan,266141,89000.0,House,,,,,569900.0
Saskatoon,543 Keith TURN,3,3,Saskatchewan,266141,89000.0,House,,,,,543900.0
Saskatoon,311 Dziadyk BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,625900.0
Saskatoon,539 Keith TURN,3,3,Saskatchewan,266141,89000.0,House,,,,,589900.0
Saskatoon,110 leskiw LANE,3,3,Saskatchewan,266141,89000.0,House,,,,,446900.0
Saskatoon,111 Leskiw LANE,3,2,Saskatchewan,266141,89000.0,House,,,,,573900.0
Saskatoon,112 Forsey AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,649900.0
Saskatoon,1210 Shepherd CRESCENT,4,4,Saskatchewan,266141,89000.0,House,,,,,674900.0
Saskatoon,507-603 Lenore DRIVE,2,1,Saskatchewan,266141,89000.0,House,,,,,224900.0
Saskatoon,163 Shevchenko AVENUE,3,3,Saskatchewan,266141,89000.0,House,,,,,624900.0
Saskatoon,137 2nd STREET E,3,3,Saskatchewan,266141,89000.0,House,,,,,729900.0
Saskatoon,1103-490 2nd AVENUE S,1,1,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,855 University DRIVE,6,3,Saskatchewan,266141,89000.0,House,,,,,2350000.0
Saskatoon,122 Chelsom BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,749900.0
Saskatoon,1023 Glacial Shores COMMON,3,3,Saskatchewan,266141,89000.0,House,,,,,674900.0
Saskatoon,367 Wakaw CRESCENT,3,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,2007 Kensington ROAD,5,4,Saskatchewan,266141,89000.0,House,,,,,499999.0
Saskatoon,311 Russell ROAD,3,2,Saskatchewan,266141,89000.0,House,,,,,289900.0
Saskatoon,1925 St George AVENUE,1,1,Saskatchewan,266141,89000.0,House,,,,,139900.0
Saskatoon,1010-1524 Rayner AVENUE,2,1,Saskatchewan,266141,89000.0,House,,,,,24900.0
Saskatoon,230 Brookhurst CRESCENT,4,5,Saskatchewan,266141,89000.0,House,,,,,1060000.0
Saskatoon,345 P AVENUE S,4,2,Saskatchewan,266141,89000.0,House,,,,,229900.0
Saskatoon,627 Delainey ROAD,3,3,Saskatchewan,266141,89000.0,House,,,,,469900.0
Saskatoon,104A2-1121 McKercher DRIVE,2,1,Saskatchewan,266141,89000.0,House,,,,,154900.0
Saskatoon,122 Kenderdine ROAD,3,2,Saskatchewan,266141,89000.0,House,,,,,399900.0
Saskatoon,443 L AVENUE S,2,2,Saskatchewan,266141,89000.0,House,,,,,214900.0
Saskatoon,631 Delainey ROAD,4,3,Saskatchewan,266141,89000.0,House,,,,,529900.0
Saskatoon,407 111th STREET W,4,3,Saskatchewan,266141,89000.0,House,,,,,435000.0
Saskatoon,1112 9th STREET E,3,3,Saskatchewan,266141,89000.0,House,,,,,669900.0
Saskatoon,343 West Hampton BOULEVARD,5,3,Saskatchewan,266141,89000.0,House,,,,,425000.0
Saskatoon,103 OVERHOLT CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,424900.0
Saskatoon,219 Kellough ROAD,4,3,Saskatchewan,266141,89000.0,House,,,,,319900.0
Saskatoon,130 Chelsom BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,629900.0
Saskatoon,2026 Kensington ROAD,5,4,Saskatchewan,266141,89000.0,House,,,,,429900.0
Saskatoon,1026 13th STREET E,3,3,Saskatchewan,266141,89000.0,House,,,,,759900.0
Saskatoon,926 Saskatchewan CRESCENT E,4,4,Saskatchewan,266141,89000.0,House,,,,,1790000.0
Saskatoon,362 Chelsom MANOR,3,3,Saskatchewan,266141,89000.0,House,,,,,564900.0
Saskatoon,551 Kalra STREET,4,4,Saskatchewan,266141,89000.0,House,,,,,636900.0
Saskatoon,108-529 X AVENUE S,2,1,Saskatchewan,266141,89000.0,House,,,,,68900.0
Saskatoon,821 5th STREET E,3,2,Saskatchewan,266141,89000.0,House,,,,,299900.0
Saskatoon,411 Caldwell PLACE,4,3,Saskatchewan,266141,89000.0,House,,,,,459900.0
Saskatoon,229 KELLINS PLACE,4,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,126 Blakeney CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,340000.0
Saskatoon,533 H AVENUE S,3,2,Saskatchewan,266141,89000.0,House,,,,,289900.0
Saskatoon,2616 Clarence AVENUE S,4,1,Saskatchewan,266141,89000.0,House,,,,,324900.0
Saskatoon,240 N AVENUE N,4,1,Saskatchewan,266141,89000.0,House,,,,,219900.0
Saskatoon,120-545 Hassard CLOSE,1,1,Saskatchewan,266141,89000.0,House,,,,,164900.0
Saskatoon,254 Zary ROAD,4,3,Saskatchewan,266141,89000.0,House,,,,,529900.0
Saskatoon,2120 20TH STREET W,2,1,Saskatchewan,266141,89000.0,House,,,,,94900.0
Saskatoon,122 Doran WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,629900.0
Saskatoon,820 M AVENUE S,2,1,Saskatchewan,266141,89000.0,House,,,,,199900.0
Saskatoon,715 12th STREET E,4,1,Saskatchewan,266141,89000.0,House,,,,,398000.0
Saskatoon,716 Matheson DRIVE,3,1,Saskatchewan,266141,89000.0,House,,,,,634900.0
Saskatoon,212A Taylor STREET W,5,4,Saskatchewan,266141,89000.0,House,,,,,259000.0
Saskatoon,147 Chelsom BEND,3,3,Saskatchewan,266141,89000.0,House,,,,,559900.0
Saskatoon,723 Henry Dayday ROAD,3,3,Saskatchewan,266141,89000.0,House,,,,,434900.0
Saskatoon,447 Blakeney CRESCENT,4,3,Saskatchewan,266141,89000.0,House,,,,,349900.0
Saskatoon,206-714 Hart ROAD,2,1,Saskatchewan,266141,89000.0,House,,,,,164900.0
Saskatoon,233 N AVENUE N,3,1,Saskatchewan,266141,89000.0,House,,,,,179900.0
Saskatoon,713 10th STREET,4,4,Saskatchewan,266141,89000.0,House,,,,,839900.0
Saskatoon,1909 Morgan AVENUE,5,2,Saskatchewan,266141,89000.0,House,,,,,389910.0
Saskatoon,143 Johns ROAD,6,4,Saskatchewan,266141,89000.0,House,,,,,879900.0
Saskatoon,6225 Central AVENUE,6,3,Saskatchewan,266141,89000.0,House,,,,,1799900.0
Saskatoon,310-211 Tait PLACE,3,1,Saskatchewan,266141,89000.0,House,,,,,179900.0
Saskatoon,2225 Ewart AVENUE,4,3,Saskatchewan,266141,89000.0,House,,,,,425000.0
Saskatoon,6225 Central AVENUE,6,3,Saskatchewan,266141,89000.0,House,,,,,1799900.0
Saskatoon,1521 Empress AVENUE,5,4,Saskatchewan,266141,89000.0,House,,,,,599900.0
Saskatoon,405-702 Hart ROAD,1,1,Saskatchewan,266141,89000.0,House,,,,,149900.0
Saskatoon,304A-309 Cree CRESCENT,2,1,Saskatchewan,266141,89000.0,House,,,,,164900.0
Saskatoon,703 Paton WAY,3,3,Saskatchewan,266141,89000.0,House,,,,,639900.0
Saskatoon,615 Idylwyld CRESCENT,3,4,Saskatchewan,266141,89000.0,House,,,,,580000.0
